Main Author ID,Author Name,H-Index,I-Index,Two-Year Mean Citedness,Institution,Country Code,Publication Year,Co-Author ID,Co-Author Display Name,Co-Author Counts,Sum Max Cited By Percentile Year,Avg Max Cited By Percentile Year
A5070445854,Katarína Jatzová,3,2,2,Comenius University Bratislava,SK,2017,A5090733100,Katarína Šoltýs,1,95.7,95.7
A5070445854,Katarína Jatzová,3,2,2,Comenius University Bratislava,SK,2017,A5008679904,Pavol Sulo,1,95.7,95.7
A5070445854,Katarína Jatzová,3,2,2,Comenius University Bratislava,SK,2017,A5085593232,Dana Szabóová,1,95.7,95.7
A5070445854,Katarína Jatzová,3,2,2,Comenius University Bratislava,SK,2017,A5044015388,Peter Bielik,1,95.7,95.7
A5070445854,Katarína Jatzová,3,2,2,Comenius University Bratislava,SK,2017,A5034700716,Tomáš Szemes,1,95.7,95.7
A5070445854,Katarína Jatzová,3,2,2,Comenius University Bratislava,SK,2017,A5076584994,Katarína Jatzová,1,95.7,95.7
A5070942884,Joan M. Robertson,3,2,0,University of Auckland,NZ,1965,A5016482170,Joan M. Robertson,1,83.3,83.3
A5071052795,Kenya Tajima,3,2,0,The University of Tokyo,JP,2017,A5017224243,Hiroaki Suga,1,99.2,99.2
A5071052795,Kenya Tajima,3,2,0,The University of Tokyo,JP,2017,A5003170795,Kenya Tajima,1,99.2,99.2
A5071052795,Kenya Tajima,3,2,0,The University of Tokyo,JP,2018,A5017224243,Hiroaki Suga,1,91.5,91.5
A5071052795,Kenya Tajima,3,2,0,The University of Tokyo,JP,2018,A5003170795,Kenya Tajima,1,91.5,91.5
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2020,A5013562042,Daniele Cervettini,1,99.2,99.2
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2020,A5077915220,Jason W. Chin,1,99.2,99.2
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2020,A5062976895,Lucy Colwell,1,99.2,99.2
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2020,A5046098531,Shan Tang,1,99.2,99.2
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2020,A5041967373,Julian C. W. Willis,1,99.2,99.2
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2020,A5046017741,Stephen D. Fried,1,99.2,99.2
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5054269276,Daniele Cervettini,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5024966463,Kim C. Liu,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5072383579,Jason W. Chin,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5077915220,Yonka Christova,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5043447862,Julius Fredens,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5044788133,Franz L. Böge,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5003365197,Martin Spinck,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5081702320,George P. C. Salmond,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5068079731,Sarah Maslen,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5020035912,Salvador Buse,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5031433365,Wesley E. Robertson,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5041967373,Louise F. H. Funke,1,99.8,99.8
A5071083825,Daniele Cervettini,3,3,23.5,MRC Laboratory of Molecular Biology,GB,2021,A5044702420,Daniel de la Torre,1,99.8,99.8
A5071187195,Jaykumar Jani,1,0,0,Central University of Gujarat,IN,2022,A5061146605,Jaykumar Jani,1,89.7,89.7
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2022,A5018128638,Mikhail Makarov,1,71.5,71.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2022,A5052725024,Alma Carolina Sanchez Rocha,1,71.5,71.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2022,A5042089397,Tatsiana Charnavets,1,71.5,71.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2022,A5055000647,Anneliese Faustino,1,71.5,71.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2022,A5084487892,Volha Dzmitruk,1,71.5,71.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2022,A5087054502,Ivan Cherepashuk,1,71.5,71.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2022,A5023964381,Michal Lebl,1,71.5,71.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2022,A5046098531,Kosuke Fujishima,1,71.5,71.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2022,A5030607956,Klára Hlouchová,1,71.5,71.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2022,A5034376864,Robin Kryštůfek,1,71.5,71.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2023,A5018128638,Mikhail Makarov,1,99.5,99.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2023,A5052725024,Alma Carolina Sanchez Rocha,1,99.5,99.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2023,A5042089397,Tatsiana Charnavets,1,99.5,99.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2023,A5055000647,Anneliese Faustino,1,99.5,99.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2023,A5084487892,Volha Dzmitruk,1,99.5,99.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2023,A5087054502,Ivan Cherepashuk,1,99.5,99.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2023,A5023964381,Michal Lebl,1,99.5,99.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2023,A5046098531,Kosuke Fujishima,1,99.5,99.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2023,A5030607956,Klára Hlouchová,1,99.5,99.5
A5071221213,Ivan Cherepashuk,2,1,0,Charles University,CZ,2023,A5034376864,Robin Kryštůfek,1,99.5,99.5
A5071443864,José Antonio Escudero Garcia-Calderon,0,0,0,Universidad Complutense de Madrid,ES,2022,A5072020647,Didier Mazel,1,71.5,71.5
A5071901873,L. D.S. Abel,1,0,0,,,2004,A5055508694,L. D.S. Abel,1,65.7,65.7
A5071901873,L. D.S. Abel,1,0,0,,,2004,A5080901552,T.H.G. Oliveira,1,65.7,65.7
A5071901873,L. D.S. Abel,1,0,0,,,2004,A5042563402,Neusa Santos,1,65.7,65.7
A5071901873,L. D.S. Abel,1,0,0,,,2004,A5011386551,Oscar Henrique Pereira Ramos,1,65.7,65.7
A5071901873,L. D.S. Abel,1,0,0,,,2004,A5061888435,Jorge Carvalho,1,65.7,65.7
A5071901873,L. D.S. Abel,1,0,0,,,2004,A5010180980,Anjuman Ara,1,65.7,65.7
A5071901873,L. D.S. Abel,1,0,0,,,2004,A5041457526,Leila Maria Beltramini,1,65.7,65.7
A5072458280,Gourgand Jm,2,0,0,,,1981,A5057561704,Labouygues Jm,2,132.2,66.1
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5078149910,John R. Jungck,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5016326645,Sidney W. Fox,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5056781094,Thomas V. Waehneldt,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5073026210,Paul Melius,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5030597269,Harry Wax,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5039755531,Tadayoshi Nakashima,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5080549911,Laura Hsu,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5082584328,Yoshio Ishima,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5035367388,Klaus Dose,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5013586150,G. Krampitz,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5048055524,James C. LaceyJr.,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5070404510,Allen Vegotsky,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5078796752,Peter Bahn,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5004405233,Kaoru Harada,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5023213159,Jean Kendrick,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5027414011,Mavis Middlebrook,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5070664076,Bo Yu,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5049996126,A. J. Pappelis,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5035271739,Kōichirō Matsuno,1,87.3,87.3
A5072726698,James C. LaceyJr.,2,1,0,Iowa State University,US,1995,A5072481874,Alexander Pol,1,87.3,87.3
A5072847747,S. Iida,3,3,0,University of Basel,CH,1979,A5079671967,Werner Arber,1,97.5,97.5
A5072847747,S. Iida,3,3,0,University of Basel,CH,1979,A5018079872,Patrick Caspers,1,97.5,97.5
A5072847747,S. Iida,3,3,0,University of Basel,CH,1979,A5051263689,H. Jütte,1,97.5,97.5
A5072847747,S. Iida,3,3,0,University of Basel,CH,1979,A5022791570,Christine Hänni,1,97.5,97.5
A5072847747,S. Iida,3,3,0,University of Basel,CH,1979,A5032554900,Jürg Meyer,1,97.5,97.5
A5073042102,Shantha Perera,1,0,0,"Birkbeck, University of London",GB,1991,A5070308158,Sylvia D. Martinelli,1,65.6,65.6
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5091793302,Joshua A Griffis,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5088884005,Kyle Meyer,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5047368397,P.A. Karplus,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5047269290,Grace E Petrina,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5056156015,Marcus L. Hemshorn,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5041427467,E. James Petersson,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5028662408,Ryan A. Mehl,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5052693204,Savanna Avila-Crump,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5009803974,John J. Perona,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5026956570,Subhashis Jana,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5017213845,Chloe Jones,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5089697711,Richard B. Cooley,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2022,A5030497987,Lea Mbengi,1,93.5,93.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2023,A5088884005,Alex J. Eddins,1,87.5,87.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2023,A5070077406,Abigail H. Pung,1,87.5,87.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2023,A5041427467,Kyle Meyer,1,87.5,87.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2023,A5026956570,P.A. Karplus,1,87.5,87.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2023,A5058485400,Ryan A. Mehl,1,87.5,87.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2023,A5056156015,John J. Perona,1,87.5,87.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2023,A5089697711,Subhashis Jana,1,87.5,87.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2023,A5030497987,Riley M. Bednar,1,87.5,87.5
A5073575297,Lea Mbengi,2,1,0,Portland State University,US,2023,A5003162290,Richard B. Cooley,1,87.5,87.5
A5074674965,Albert Štambuk,1,0,0,,,2023,A5011126544,Nikola Štambuk,1,94.4,94.4
A5074674965,Albert Štambuk,1,0,0,,,2023,A5009684701,Albert Štambuk,1,94.4,94.4
A5074837770,Emily P McHugh,2,2,3.333333333,University of Sheffield,GB,2020,A5017304425,Kyusik Q. Kim,1,95.4,95.4
A5074837770,Emily P McHugh,2,2,3.333333333,University of Sheffield,GB,2020,A5088064013,Emily P McHugh,1,95.4,95.4
A5074837770,Emily P McHugh,2,2,3.333333333,University of Sheffield,GB,2020,A5016324999,Erica N. Thomas,1,95.4,95.4
A5074837770,Emily P McHugh,2,2,3.333333333,University of Sheffield,GB,2020,A5070394026,Thomas Marcinkiewicz,1,95.4,95.4
A5075046661,Sandra Blanchet,2,2,0,Max Planck Institute for Biophysical Chemistry,DE,2014,A5026251524,Sandra Blanchet,1,99,99
A5075046661,Sandra Blanchet,2,2,0,Max Planck Institute for Biophysical Chemistry,DE,2014,A5091289497,Olivier Namy,1,99,99
A5075046661,Sandra Blanchet,2,2,0,Max Planck Institute for Biophysical Chemistry,DE,2014,A5082706546,Manuela Argentini,1,99,99
A5075046661,Sandra Blanchet,2,2,0,Max Planck Institute for Biophysical Chemistry,DE,2016,A5026251524,Laure Bidou,1,72.4,72.4
A5075046661,Sandra Blanchet,2,2,0,Max Planck Institute for Biophysical Chemistry,DE,2016,A5090435222,Sandra Blanchet,1,72.4,72.4
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2021,A5064532903,Jing Zhang,1,85.5,85.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2021,A5063481044,Qin Wang,1,85.5,85.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2021,A5049421341,Xiaowei Gao,1,85.5,85.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2021,A5048578116,Huawei Yi,1,85.5,85.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2021,A5030097783,Li Liu,1,85.5,85.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2021,A5040107756,Peijuan Xie,1,85.5,85.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2021,A5046702904,Xiurong Guo,1,85.5,85.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2021,A5078353041,Jian Yang,1,85.5,85.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2023,A5078012796,Manyu Liang,1,87.5,87.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2023,A5001248658,Yongjun Sun,1,87.5,87.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2023,A5002866463,Jing Zhang,1,87.5,87.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2023,A5040107756,Haixia Peng,1,87.5,87.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2023,A5045644915,Qin Wang,1,87.5,87.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2023,A5073956305,Xiaowei Gao,1,87.5,87.5
A5075518475,Huawei Yi,2,0,1,Yangtze University,CN,2023,A5078353041,Huawei Yi,1,87.5,87.5
A5075861841,Chae‐Eun Kim,1,1,0,Dongguk University,KR,2016,A5009512333,Dong‐Myung Kim,2,164.8,82.4
A5075861841,Chae‐Eun Kim,1,1,0,Dongguk University,KR,2016,A5051365211,Hiroaki Suga,2,164.8,82.4
A5075861841,Chae‐Eun Kim,1,1,0,Dongguk University,KR,2016,A5017224243,Taek Jin Kang,2,164.8,82.4
A5075861841,Chae‐Eun Kim,1,1,0,Dongguk University,KR,2016,A5058302068,Chae‐Eun Kim,2,164.8,82.4
A5075861841,Chae‐Eun Kim,1,1,0,Dongguk University,KR,2016,A5020603253,Chen Hou,2,164.8,82.4
A5076227888,Noa Segev,0,0,0,,,2023,A5092902169,Elinor Breiner Goldshtein,1,87.5,87.5
A5076227888,Noa Segev,0,0,0,,,2023,A5016847667,Noa Segev,1,87.5,87.5
A5076538194,Ribas de Pouplana L,2,2,0,Scripps Research Institute,US,2001,A5026856074,Paul Schimmel,1,93.4,93.4
A5076840939,Sang Yeul Lee,2,2,0,Sogang University,KR,2014,A5081464568,Dong Wook Kim,1,94,94
A5076840939,Sang Yeul Lee,2,2,0,Sogang University,KR,2014,A5088271920,Dae Yoon,1,94,94
A5076840939,Sang Yeul Lee,2,2,0,Sogang University,KR,2014,A5080619084,Hyojin Park,1,94,94
A5076840939,Sang Yeul Lee,2,2,0,Sogang University,KR,2014,A5063926517,Hyun Soo Lee,1,94,94
A5076840939,Sang Yeul Lee,2,2,0,Sogang University,KR,2014,A5045566016,Kalme Sachin,1,94,94
A5076840939,Sang Yeul Lee,2,2,0,Sogang University,KR,2014,A5073685639,Jaeeun Jung,1,94,94
A5076840939,Sang Yeul Lee,2,2,0,Sogang University,KR,2014,A5047155147,Hyojin Cha,1,94,94
A5076840939,Sang Yeul Lee,2,2,0,Sogang University,KR,2014,A5002007788,Wooseok Ko,1,94,94
A5076966684,Jenifer Villegas,1,1,0,Austral University of Chile,CL,2013,A5029670158,Sebastián Brauchi,1,70.9,70.9
A5076966684,Jenifer Villegas,1,1,0,Austral University of Chile,CL,2013,A5026597911,Samuel J. Goodchild,1,70.9,70.9
A5076966684,Jenifer Villegas,1,1,0,Austral University of Chile,CL,2013,A5045111383,Ximena Paz Steinberg-Acuña,1,70.9,70.9
A5076966684,Jenifer Villegas,1,1,0,Austral University of Chile,CL,2013,A5006834297,Jenifer Villegas,1,70.9,70.9
A5076966684,Jenifer Villegas,1,1,0,Austral University of Chile,CL,2013,A5029781869,Christopher A. Ahern,1,70.9,70.9
A5077297865,Kai-Neng Chuang,1,0,0,"Institute of Molecular Biology, Academia Sinica",TW,2017,A5077925107,Chen‐Hsiang Yeang,1,81.8,81.8
A5077297865,Kai-Neng Chuang,1,0,0,"Institute of Molecular Biology, Academia Sinica",TW,2017,A5034728654,Yen-Fu Chen,1,81.8,81.8
A5077297865,Kai-Neng Chuang,1,0,0,"Institute of Molecular Biology, Academia Sinica",TW,2017,A5019426033,Hsiu‐Chuan Lin,1,81.8,81.8
A5077297865,Kai-Neng Chuang,1,0,0,"Institute of Molecular Biology, Academia Sinica",TW,2017,A5063652865,Kai-Neng Chuang,1,81.8,81.8
A5077297865,Kai-Neng Chuang,1,0,0,"Institute of Molecular Biology, Academia Sinica",TW,2017,A5080611128,Hsueh-Chi S. Yen,1,81.8,81.8
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5072269652,Bruno Manadas,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5007769448,Isabel M. Miranda,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5063065904,M. J. Groot Koerkamp,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5009768615,Rita Rocha,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5019391065,Tatiana Lima-Costa,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5031099677,Raquel M. Silva,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5030871402,Michel Perrot,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5007641677,João A. Paredes,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5054929878,Gabriela Moura,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5057086325,Manuel A. S. Santos,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5014998433,Hélian Boucherie,1,94.5,94.5
A5077357358,M. J. Groot Koerkamp,2,2,0,Princess Máxima Center,NL,2007,A5068927075,Frank C. P. Holstege,1,94.5,94.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5029288839,Beaudoin Mc,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5061768681,Benoît Vanderperre,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5086045515,Marc-André Breton,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5026031535,Xavier Roucou,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5011184674,Jean‐François Lucier,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5027640933,Delcourt,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5079075239,Jean-François Jacques,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5075555945,Mylène Brunelle,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5029911386,Isabelle Gagnon‐Arsenault,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5000363808,Roy Av,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5079161060,Isabelle Fournier,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5012450160,Hunting Dj,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5022823336,Julie Motard,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5004463624,Landry Cr,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5067140129,Scott Ms,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5037890008,Jules Gagnon,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5010479667,Aïda Ouangraoua,1,76.5,76.5
A5077798027,Cohen Aa,1,0,0,Université de Sherbrooke,CA,2017,A5045138661,Sondos Samandi,1,76.5,76.5
A5078211553,Leyman Am,1,0,0,KU Leuven,BE,1980,A5091457805,Leyman Am,1,73.1,73.1
A5078338866,Kuan-Wen Chang,3,2,1,Academia Sinica,TW,2020,A5051173496,Kuan-Wen Chang,1,91.1,91.1
A5078338866,Kuan-Wen Chang,3,2,1,Academia Sinica,TW,2020,A5074342461,Jo-Chu Tsou,1,91.1,91.1
A5078338866,Kuan-Wen Chang,3,2,1,Academia Sinica,TW,2020,A5073090967,Han-Kai Jiang,1,91.1,91.1
A5078338866,Kuan-Wen Chang,3,2,1,Academia Sinica,TW,2020,A5012850228,Kuang‐Po Chen,1,91.1,91.1
A5078338866,Kuan-Wen Chang,3,2,1,Academia Sinica,TW,2020,A5063302459,Hsueh-Wei Tseng,1,91.1,91.1
A5078338866,Kuan-Wen Chang,3,2,1,Academia Sinica,TW,2020,A5086905454,Man-Nee Lee,1,91.1,91.1
A5078338866,Kuan-Wen Chang,3,2,1,Academia Sinica,TW,2020,A5089363382,Yane‐Shih Wang,1,91.1,91.1
A5078800624,Lynn Allen-Hoffmann,0,0,0,University of Wisconsin–Madison,US,2009,A5018254185,Nick Simon,1,68.5,68.5
A5078800624,Lynn Allen-Hoffmann,0,0,0,University of Wisconsin–Madison,US,2009,A5050987034,Cathy A. Rasmussen,1,68.5,68.5
A5078800624,Lynn Allen-Hoffmann,0,0,0,University of Wisconsin–Madison,US,2009,A5009964879,Sara Pirnstill,1,68.5,68.5
A5078800624,Lynn Allen-Hoffmann,0,0,0,University of Wisconsin–Madison,US,2009,A5075809688,John Pirnstill,1,68.5,68.5
A5078800624,Lynn Allen-Hoffmann,0,0,0,University of Wisconsin–Madison,US,2009,A5048376637,Allen R. Comer,1,68.5,68.5
A5079184954,Daniel W. Moonan,3,3,0,Yale University,US,2015,A5043404936,Daniel W. Moonan,1,99.8,99.8
A5079184954,Daniel W. Moonan,3,3,0,Yale University,US,2015,A5074342461,Jesse Rinehart,1,99.8,99.8
A5079184954,Daniel W. Moonan,3,3,0,Yale University,US,2015,A5034307365,Ioanna Ntai,1,99.8,99.8
A5079184954,Daniel W. Moonan,3,3,0,Yale University,US,2015,A5068136880,Seok Hoon Hong,1,99.8,99.8
